final_node_in_dim,reservoir_units_max,reservoir_units_mean,spectral_radius_max,spectral_radius_mean,leak_rate_max,leak_rate_mean,nvar_order_max,nvar_outputs_max,num_reservoirs,num_nonnvar_reservoirs,has_nvar,has_rls,has_lms,has_ip,two_stage_readout,sr_subcritical,sr_bin,sr_supercritical,high_order_nvar,nrmse,r2,dataset
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00039777453814597124,0.9999999999756911,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.000399487315121789,0.9999999999754813,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004031729257989289,0.9999999999750269,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004048260951757794,0.9999999999748216,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004064557720581477,0.9999999999746185,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004078515234376334,0.9999999999744439,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00040812780171592584,0.9999999999744092,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.000408393718383018,0.9999999999743758,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00040850430157858634,0.999999999974362,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00040977700661925674,0.999999999974202,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004119473181559741,0.999999999973928,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004143863010327895,0.9999999999736183,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004147624035787989,0.9999999999735705,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004149411793980095,0.9999999999735476,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00041792518335624846,0.9999999999731658,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00041916590095949276,0.9999999999730063,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004199657337142617,0.9999999999729031,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00041998614061166095,0.9999999999729006,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004204033479645103,0.9999999999728466,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004213409396908031,0.9999999999727254,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004216271033049757,0.9999999999726883,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00042166969814038194,0.9999999999726829,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00042183600386845436,0.9999999999726613,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00042341644079724297,0.999999999972456,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00042699713132006006,0.9999999999719882,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00042781889501038303,0.9999999999718803,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004301248228056738,0.9999999999715763,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00043248772326536303,0.9999999999712632,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00043502089603302484,0.9999999999709256,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00043535053126529113,0.9999999999708815,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00043573464785059274,0.9999999999708301,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004361041205705461,0.9999999999707806,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00043851603166314483,0.9999999999704565,dde
1900,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,4,0,2,1,1,0,0,1,1,1,near,0,1,0.00044074349155731195,0.9999999999701557,dde
1828,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00044108449017719404,0.9999999999701094,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004430983698718742,0.9999999999698358,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004436520852727546,0.9999999999697604,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004443170508281506,0.9999999999696697,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004444326962635174,0.9999999999696539,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00044448761502185335,0.9999999999696464,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004458021506282597,0.9999999999694665,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00044628537574740713,0.9999999999694004,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00045081524264796777,0.999999999968776,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00045146790911791007,0.9999999999686855,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00045184530664894726,0.9999999999686332,dde
1792,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00045210146315138015,0.9999999999685976,dde
1496,1478,1478.0,0.5124361829638562,0.5124361829638562,0.634647338959553,0.634647338959553,1,0,2,1,1,0,0,1,1,1,near,0,0,0.000453182412210141,0.9999999999684472,dde
1780,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.0004540259542222927,0.9999999999683297,dde
1828,1762,1762.0,0.8671934208182093,0.8671934208182093,0.39825041547552087,0.39825041547552087,1,0,2,1,1,0,0,1,1,1,near,0,0,0.00045457864101700653,0.9999999999682525,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00011929807333601677,0.9999999999978134,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00012347988190142666,0.9999999999976574,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.000140663714222879,0.9999999999969601,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001416435771164895,0.9999999999969176,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001444133123064392,0.9999999999967959,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00014497051988424965,0.9999999999967711,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00014569394360670947,0.9999999999967388,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00014652284582473098,0.9999999999967016,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00014769158564023374,0.9999999999966488,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00014785727594949559,0.9999999999966412,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015113422885556916,0.9999999999964907,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015308448544007787,0.9999999999963995,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.4586975009139333,0.4586975009139333,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015329195242646512,0.9999999999963898,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001538085411549488,0.9999999999963655,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015423057044042918,0.9999999999963455,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015573587803593384,0.9999999999962738,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001568289971925348,0.9999999999962212,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015762102937883052,0.999999999996183,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015852982555926738,0.9999999999961389,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015869342185255547,0.9999999999961309,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015935662040259639,0.9999999999960985,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00015951413031491864,0.9999999999960908,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00016003846880978653,0.999999999996065,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001617674526490527,0.9999999999959795,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001620719136723417,0.9999999999959645,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00016222374903823925,0.9999999999959569,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00016257851725841267,0.9999999999959391,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00016271329748039924,0.9999999999959324,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001636189981665231,0.999999999995887,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00016488842975188468,0.9999999999958229,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001653703898776806,0.9999999999957985,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001662388363153747,0.9999999999957543,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00016742169492834258,0.9999999999956936,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00016902977948709207,0.9999999999956105,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001698362139781152,0.9999999999955685,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001703068108391954,0.9999999999955439,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00017032814362225572,0.9999999999955428,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001710298162729907,0.9999999999955059,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00017139196865066197,0.9999999999954869,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.4586975009139333,0.4586975009139333,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00017163320740653024,0.9999999999954742,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001719603842290284,0.999999999995457,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001745119890863417,0.9999999999953211,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00017674331639621932,0.9999999999952007,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00017685600003570769,0.9999999999951946,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00017872164364033727,0.9999999999950927,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001792704328177847,0.9999999999950625,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00018085658003048463,0.9999999999949747,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00018157788643593503,0.9999999999949346,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001817460850256798,0.9999999999949252,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001817624545714397,0.9999999999949243,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001827181314651019,0.9999999999948708,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00018459936209851187,0.9999999999947646,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00018546710549716307,0.9999999999947152,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001857269225667667,0.9999999999947005,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00018627513647177118,0.999999999994669,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00018646056505137304,0.9999999999946585,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001866236064916875,0.9999999999946492,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00018774937032522233,0.9999999999945843,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00018784579756746613,0.9999999999945788,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00018965128416480816,0.9999999999944741,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001913777244246985,0.9999999999943731,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019201046828503168,0.9999999999943358,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019229448833913324,0.999999999994319,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019311483228050787,0.9999999999942705,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019491158383426162,0.9999999999941633,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001959592799028923,0.9999999999941004,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019611591136075072,0.999999999994091,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019647559081073718,0.9999999999940693,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001965372274383157,0.9999999999940655,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019813947401170628,0.9999999999939684,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019896763208891285,0.9999999999939179,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019911465942857088,0.9999999999939089,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0001994397950436037,0.999999999993889,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00019979028191608023,0.9999999999938675,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020010627841341005,0.999999999993848,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020089179377716083,0.9999999999937996,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020095907421879432,0.9999999999937955,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0002021436034912154,0.9999999999937221,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0002025362087937182,0.9999999999936977,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020358331502018436,0.9999999999936324,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0002040663436632379,0.9999999999936021,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020416876246243617,0.9999999999935957,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020482660376783778,0.9999999999935544,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0002054218156187182,0.9999999999935169,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.4586975009139333,0.4586975009139333,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020553966594457384,0.9999999999935094,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020571861569728192,0.9999999999934981,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020578713821811921,0.9999999999934938,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.000206717177000024,0.9999999999934348,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020757574871295653,0.9999999999933802,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020858928793660852,0.9999999999933155,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020889144469630235,0.999999999993296,dde
1873,1765,1765.0,1.8463861083550848,1.8463861083550848,0.43712112653214064,0.43712112653214064,1,0,3,1,1,0,0,0,0,0,super,1,0,0.00020895437345759072,0.999999999993292,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0002095741072400174,0.9999999999932522,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00020997827331945798,0.9999999999932261,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0002102204911586267,0.9999999999932104,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00021027609093451826,0.9999999999932069,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.0002103117899877453,0.9999999999932045,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00021237047421603312,0.9999999999930709,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00021396098573276117,0.9999999999929667,dde
738,732,732.0,0.7695313286717377,0.7695313286717377,0.5248642613513709,0.5248642613513709,0,0,1,1,0,0,0,1,1,1,near,0,0,0.00021448721667678792,0.9999999999929321,dde
